-1.7518;-0.5827;1.928
-1.7466;-0.58545;1.9314
-1.7416;-0.5878;1.9352
-1.7367;-0.58973;1.9395
-1.7319;-0.59126;1.9443
-1.7273;-0.59236;1.9494
-1.7228;-0.59303;1.955
-1.7186;-0.59328;1.961
-1.7145;-0.5931;1.9673
-1.7107;-0.59249;1.9739
-1.7071;-0.59145;1.9808
-1.7037;-0.58999;1.988
-1.7006;-0.58811;1.9955
-1.6978;-0.58583;2.0032
-1.6953;-0.58314;2.0111
-1.6931;-0.58007;2.0191
-1.6911;-0.57661;2.0273
-1.6895;-0.5728;2.0355
-1.6882;-0.56863;2.0438
-1.6873;-0.56414;2.0522
-1.6866;-0.55932;2.0605
-1.6863;-0.55422;2.0688
-1.6863;-0.54883;2.077
-1.6867;-0.5432;2.0852
-1.6874;-0.53733;2.0932
-1.6884;-0.53125;2.101
-1.6897;-0.52499;2.1086
-1.6914;-0.51857;2.1161
-1.6934;-0.51201;2.1232
-1.6956;-0.50535;2.1301
-1.6982;-0.4986;2.1366
-1.7011;-0.4918;2.1428
-1.7042;-0.48497;2.1487
-1.7076;-0.47813;2.1542
-1.7112;-0.47132;2.1592
-1.7151;-0.46457;2.1639
-1.7192;-0.45789;2.1681
-1.7235;-0.45131;2.1718
-1.728;-0.44487;2.1751
-1.7326;-0.43858;2.1778
-1.7374;-0.43248;2.1801
-1.7423;-0.42658;2.1819
-1.7474;-0.4209;2.1831
-1.7525;-0.41548;2.1838
-1.7577;-0.41033;2.184
-1.763;-0.40548;2.1837
-1.7683;-0.40093;2.1828
-1.7735;-0.39671;2.1815
-1.7788;-0.39285;2.1796
-1.7841;-0.38934;2.1772
-1.7893;-0.38621;2.1743
-1.7518;-0.5827;1.928
-1.7473;-0.58603;1.9318
-1.7429;-0.58896;1.936
-1.7386;-0.59147;1.9406
-1.7344;-0.59356;1.9457
-1.7304;-0.59522;1.9513
-1.7265;-0.59645;1.9572
-1.7228;-0.59723;1.9635
-1.7193;-0.59756;1.9701
-1.716;-0.59745;1.977
-1.7129;-0.5969;1.9843
-1.7101;-0.5959;1.9918
-1.7074;-0.59446;1.9995
-1.7051;-0.59259;2.0075
-1.703;-0.59028;2.0156
-1.7011;-0.58757;2.0239
-1.6995;-0.58444;2.0322
-1.6982;-0.58092;2.0407
-1.6972;-0.57702;2.0492
-1.6965;-0.57276;2.0576
-1.6961;-0.56814;2.0661
