-0.25995;0.099559;1.9956
-0.25333;0.09888;1.9994
-0.24645;0.097696;2.0026
-0.23934;0.096013;2.0053
-0.23203;0.093838;2.0075
-0.22455;0.091179;2.0091
-0.21692;0.088045;2.0101
-0.20917;0.084451;2.0106
-0.20135;0.08041;2.0105
-0.19347;0.075937;2.0098
-0.18557;0.071051;2.0086
-0.17768;0.065771;2.0068
-0.16983;0.060118;2.0044
-0.16205;0.054113;2.0015
-0.15437;0.047782;1.9981
-0.14683;0.041147;1.9942
-0.13945;0.034237;1.9897
-0.13226;0.027078;1.9848
-0.1253;0.019698;1.9794
-0.11858;0.012127;1.9735
-0.11213;0.0043941;1.9672
-0.10598;-0.0034699;1.9606
-0.10016;-0.011434;1.9535
-0.094687;-0.019467;1.9461
-0.08958;-0.027536;1.9384
-0.084862;-0.035611;1.9304
-0.080551;-0.043659;1.9222
-0.076664;-0.051648;1.9137
-0.073217;-0.059548;1.9051
-0.070223;-0.067326;1.8962
-0.067694;-0.074952;1.8873
-0.06564;-0.082396;1.8783
-0.064069;-0.089629;1.8693
-0.062988;-0.096621;1.8602
-0.0624;-0.10335;1.8512
-0.062308;-0.10978;1.8422
-0.062712;-0.11589;1.8333
-0.063611;-0.12166;1.8245
-0.065001;-0.12706;1.8159
-0.066877;-0.13207;1.8075
-0.069231;-0.13668;1.7994
-0.072054;-0.14086;1.7915
-0.075335;-0.1446;1.7839
-0.07906;-0.14788;1.7766
-0.083216;-0.15069;1.7697
-0.087785;-0.15302;1.7631
-0.09275;-0.15486;1.757
-0.098092;-0.15621;1.7513
-0.10379;-0.15705;1.7461
-0.10982;-0.15738;1.7413
-0.11615;-0.15721;1.737
-0.25995;0.099559;1.9956
-0.25295;0.099745;1.9987
-0.24568;0.099424;2.0013
-0.23819;0.098596;2.0034
-0.2305;0.097266;2.0049
-0.22264;0.095438;2.0059
-0.21465;0.093119;2.0063
-0.20655;0.090319;2.0062
-0.19838;0.087049;2.0055
-0.19017;0.083322;2.0043
-0.18195;0.079152;2.0025
-0.17375;0.074556;2.0002
-0.16561;0.069553;1.9974
-0.15756;0.06416;1.9941
-0.14963;0.058401;1.9902
-0.14185;0.052298;1.9859
-0.13426;0.045874;1.981
-0.12687;0.039156;1.9758
-0.11973;0.032169;1.9701
-0.11286;0.024942;1.964
-0.10628;0.017502;1.9575
-0.10002;0.0098795;1.9506
-0.094118;0.0021043;1.9434
-0.088582;-0.0057929;1.9359
-0.083439;-0.013781;1.9282
-0.078709;-0.021829;1.9202
-0.07441;-0.029904;1.9119
-0.070559;-0.037975;1.9035
-0.067173;-0.046009;1.895
-0.064263;-0.053976;1.8863
-0.061842;-0.061844;1.8776
-0.059919;-0.069582;1.8688
-0.058502;-0.077158;1.86
-0.057596;-0.084544;1.8512
-0.057205;-0.09171;1.8425
-0.05733;-0.098628;1.8339
-0.057971;-0.10527;1.8254
-0.059126;-0.11161;1.8171
-0.060789;-0.11762;1.8089
-0.062955;-0.12329;1.801
-0.065614;-0.12858;1.7934
-0.068757;-0.13348;1.786
-0.07237;-0.13796;1.7789
-0.07644;-0.14201;1.7722
-0.080951;-0.14562;1.7659
-0.085884;-0.14876;1.76
-0.09122;-0.15144;1.7545
-0.096939;-0.15363;1.7494
-0.10302;-0.15532;1.7448
-0.10943;-0.15652;1.7406
-0.11615;-0.15721;1.737
-0.25995;0.099559;1.9956
-0.25267;0.1006;1.998
-0.24513;0.10114;1.9999
-0.23736;0.10116;2.0013
-0.2294;0.10067;2.0022
-0.22128;0.099662;2.0025
-0.21302;0.098152;2.0022
-0.20467;0.096141;2.0015
-0.19625;0.093636;2.0002
-0.1878;0.090648;1.9984
-0.17935;0.087189;1.996
-0.17093;0.083271;1.9932
-0.16258;0.078912;1.9898
-0.15433;0.074127;1.986
-0.14622;0.068936;1.9816
-0.13827;0.063359;1.9769
-0.13052;0.057418;1.9717
-0.12299;0.051137;1.966
-0.11572;0.04454;1.96
-0.10874;0.037654;1.9536
-0.10207;0.030505;1.9469
-0.095735;0.023122;1.9398
-0.089768;0.015534;1.9325
-0.084188;0.0077713;1.9249
-0.079019;-0.00013602;1.9171
-0.07428;-0.0081566;1.909
-0.06999;-0.016259;1.9008
-0.066166;-0.02441;1.8925
-0.062823;-0.03258;1.8841
-0.059974;-0.040734;1.8755
-0.05763;-0.048841;1.867
-0.055802;-0.05687;1.8584
-0.054495;-0.064787;1.8499
-0.053715;-0.072563;1.8415
-0.053466;-0.080166;1.8331
-0.053747;-0.087567;1.8249
-0.054559;-0.094735;1.8168
-0.055898;-0.10164;1.8089
-0.057758;-0.10827;1.8013
-0.060132;-0.11457;1.7939
-0.063011;-0.12054;1.7868
-0.066384;-0.12615;1.78
-0.070237;-0.13137;1.7736
-0.074555;-0.13619;1.7675
-0.079321;-0.14059;1.7618
-0.084515;-0.14454;1.7565
-0.090119;-0.14804;1.7517
-0.096109;-0.15106;1.7473
-0.10246;-0.15361;1.7434
-0.10915;-0.15566;1.7399
-0.11615;-0.15721;1.737
-0.25995;0.099559;1.9956
-0.2525;0.10144;1.9973
-0.2448;0.10281;1.9984
-0.23687;0.10366;1.9991
-0.22874;0.10398;1.9992
-0.22046;0.10379;1.9988
-0.21205;0.10307;1.9979
-0.20355;0.10182;1.9965
-0.19498;0.10007;1.9945
-0.18639;0.097799;1.992
-0.1778;0.095033;1.9891
-0.16925;0.091778;1.9856
-0.16078;0.088048;1.9817
-0.15241;0.083856;1.9774
-0.14419;0.079219;1.9726
-0.13614;0.074156;1.9673
-0.12829;0.068686;1.9617
-0.12068;0.062832;1.9557
-0.11334;0.056616;1.9494
-0.10629;0.050062;1.9427
-0.099561;0.043198;1.9357
-0.093183;0.036049;1.9284
-0.08718;0.028644;1.9209
-0.081575;0.021012;1.9132
-0.07639;0.013184;1.9053
-0.071646;0.0051895;1.8973
-0.067361;-0.0029389;1.8891
-0.063552;-0.01117;1.8808
-0.060235;-0.01947;1.8725
-0.057422;-0.027807;1.8641
-0.055125;-0.036148;1.8558
-0.053352;-0.044461;1.8475
-0.052111;-0.052711;1.8393
-0.051407;-0.060868;1.8311
-0.051241;-0.068898;1.8232
-0.051616;-0.076769;1.8153
-0.052529;-0.084452;1.8077
-0.053977;-0.091915;1.8004
-0.055954;-0.099129;1.7932
-0.058453;-0.10607;1.7864
-0.061463;-0.1127;1.7799
-0.064972;-0.119;1.7737
-0.068968;-0.12494;1.7679
-0.073433;-0.13051;1.7625
-0.078351;-0.13567;1.7575
-0.083701;-0.14042;1.7529
-0.089464;-0.14472;1.7488
-0.095615;-0.14856;1.7451
-0.10213;-0.15193;1.7419
-0.10899;-0.15482;1.7392
-0.11615;-0.15721;1.737
-0.25995;0.099559;1.9956
-0.25245;0.10225;1.9965
-0.2447;0.10442;1.9969
-0.23672;0.10606;1.9968
-0.22855;0.10717;1.9962
-0.22022;0.10775;1.995
-0.21176;0.10778;1.9934
-0.20321;0.10728;1.9912
-0.1946;0.10624;1.9886
-0.18596;0.10466;1.9855
-0.17733;0.10256;1.9819
-0.16874;0.099944;1.9778
-0.16023;0.096817;1.9733
-0.15183;0.093193;1.9684
-0.14357;0.089089;1.9631
-0.13549;0.084519;1.9574
-0.12762;0.079502;1.9513
-0.11998;0.074057;1.945
-0.11262;0.068206;1.9382
-0.10555;0.061972;1.9313
-0.098802;0.05538;1.924
-0.09241;0.048456;1.9165
-0.086396;0.041227;1.9089
-0.080783;0.033721;1.901
-0.075593;0.025968;1.8931
-0.070847;0.017999;1.885
-0.066564;0.0098454;1.8768
-0.06276;0.0015391;1.8686
-0.05945;-0.0068871;1.8604
-0.056649;-0.0154;1.8522
-0.054365;-0.023966;1.8441
-0.05261;-0.032551;1.8361
-0.051389;-0.041121;1.8281
-0.050707;-0.049643;1.8204
-0.050567;-0.058082;1.8128
-0.05097;-0.066406;1.8054
-0.051914;-0.074582;1.7983
-0.053395;-0.082577;1.7914
-0.055408;-0.09036;1.7848
-0.057944;-0.0979;1.7786
-0.060994;-0.10517;1.7727
-0.064545;-0.11213;1.7671
-0.068583;-0.11877;1.762
-0.073093;-0.12505;1.7573
-0.078057;-0.13096;1.753
-0.083455;-0.13646;1.7491
-0.089265;-0.14153;1.7457
-0.095466;-0.14616;1.7428
-0.10203;-0.15033;1.7404
-0.10894;-0.15402;1.7384
-0.11615;-0.15721;1.737
-0.25995;0.099559;1.9956
-0.25252;0.103;1.9957
-0.24483;0.10593;1.9953
-0.23691;0.10832;1.9944
-0.22881;0.11017;1.993
-0.22054;0.11148;1.9911
-0.21214;0.11222;1.9888
-0.20365;0.11242;1.9859
-0.1951;0.11205;1.9825
-0.18652;0.11113;1.9787
-0.17795;0.10966;1.9745
-0.16941;0.10764;1.9698
-0.16095;0.10508;1.9647
-0.1526;0.10199;1.9593
-0.14438;0.09839;1.9534
-0.13634;0.094285;1.9472
-0.1285;0.089694;1.9407
-0.1209;0.084635;1.9339
-0.11357;0.079129;1.9269
-0.10652;0.073196;1.9196
-0.0998;0.066861;1.9121
-0.093427;0.060148;1.9044
-0.087427;0.053084;1.8965
-0.081824;0.045697;1.8886
-0.076641;0.038015;1.8805
-0.071897;0.03007;1.8724
-0.067612;0.021893;1.8643
-0.063801;0.013515;1.8562
-0.060482;0.0049703;1.8481
-0.057666;-0.0037079;1.8401
-0.055364;-0.012485;1.8322
-0.053586;-0.021327;1.8244
-0.052339;-0.030198;1.8168
