256;193;-0.268950;-0.158177;2.012734;205;131;26
257;193;-0.265100;-0.158135;2.012613;205;131;26
258;193;-0.261249;-0.158093;2.012492;182;117;86
255;194;-0.271775;-0.153408;2.000984;207;137;90
256;194;-0.268993;-0.154325;2.012709;217;135;104
257;194;-0.264639;-0.153812;2.006767;219;138;106
258;194;-0.260800;-0.153770;2.006646;202;141;110
259;194;-0.256961;-0.153728;2.006526;194;133;101
254;195;-0.275646;-0.149619;2.001080;211;148;87
255;195;-0.271818;-0.149578;2.000960;246;182;122
256;195;-0.268521;-0.150012;2.006863;252;182;192
257;195;-0.264682;-0.149971;2.006742;228;158;168
258;195;-0.260843;-0.149929;2.006622;224;161;114
259;195;-0.257003;-0.149887;2.006501;221;158;111
260;195;-0.231205;-0.128348;1.734411;197;133;107
253;196;-0.279516;-0.145831;2.001176;210;140;64
254;196;-0.275688;-0.145790;2.001056;217;167;165
255;196;-0.271860;-0.145748;2.000936;244;194;192
256;196;-0.268032;-0.145706;2.000816;245;180;156
257;196;-0.264204;-0.145664;2.000695;218;153;130
258;196;-0.260376;-0.145623;2.000575;228;155;127
259;196;-0.234931;-0.125400;1.738910;228;155;127
260;196;-0.231599;-0.125364;1.738806;203;132;95
253;197;-0.279559;-0.142002;2.001152;218;158;96
254;197;-0.275731;-0.141960;2.001032;222;175;180
255;197;-0.271903;-0.141918;2.000912;230;184;188
256;197;-0.268075;-0.141876;2.000792;212;147;57
257;197;-0.264247;-0.141835;2.000671;192;127;37
258;197;-0.260419;-0.141793;2.000551;207;133;80
259;197;-0.234968;-0.122067;1.738889;202;128;76
260;197;-0.231636;-0.122031;1.738784;175;111;71
261;197;-0.228304;-0.121994;1.738680;178;113;74
252;198;-0.282870;-0.137786;1.995425;221;166;137
253;198;-0.279054;-0.137744;1.995305;214;159;130
254;198;-0.275237;-0.137702;1.995185;190;160;159
255;198;-0.271945;-0.138088;2.000887;198;168;167
256;198;-0.268117;-0.138047;2.000767;204;142;104
257;198;-0.264289;-0.138005;2.000647;174;112;73
258;198;-0.238727;-0.119109;1.743590;179;106;6
259;198;-0.235387;-0.119072;1.743485;176;104;3
260;198;-0.231673;-0.118697;1.738763;172;112;46
261;198;-0.228341;-0.118661;1.738659;179;119;53
262;198;-0.225009;-0.118624;1.738554;181;101;35
252;199;-0.282913;-0.133967;1.995401;168;119;101
253;199;-0.279096;-0.133925;1.995281;162;113;95
254;199;-0.275279;-0.133884;1.995161;144;98;88
255;199;-0.271988;-0.134259;2.000863;152;106;97
256;199;-0.268160;-0.134217;2.000743;192;124;122
257;199;-0.242886;-0.116449;1.752707;185;117;115
258;199;-0.238764;-0.115766;1.743568;157;64;0
259;199;-0.235424;-0.115730;1.743464;156;62;0
260;199;-0.231710;-0.115364;1.738742;179;111;20
261;199;-0.228378;-0.115327;1.738638;184;117;26
262;199;-0.225046;-0.115291;1.738533;192;111;6
263;199;-0.221383;-0.114939;1.734014;197;116;11
251;200;-0.286772;-0.130190;1.995496;180;124;65
252;200;-0.282955;-0.130148;1.995376;128;87;74
253;200;-0.279138;-0.130107;1.995257;135;94;81
254;200;-0.275858;-0.130471;2.000959;144;90;60
255;200;-0.272030;-0.130429;2.000839;158;103;74
256;200;-0.246281;-0.113126;1.752791;205;123;126
257;200;-0.242924;-0.113089;1.752685;200;117;120
258;200;-0.239566;-0.113053;1.752580;168;69;0
259;200;-0.235826;-0.112695;1.747858;161;62;0
260;200;-0.232120;-0.112351;1.743338;176;98;4
261;200;-0.228415;-0.111994;1.738617;182;104;10
262;200;-0.224743;-0.111651;1.734097;188;113;16
263;200;-0.221419;-0.111614;1.733993;183;107;10
264;200;-0.217773;-0.111271;1.729474;176;90;0
265;200;-0.214457;-0.111235;1.729370;185;99;0
250;201;-0.290632;-0.126413;1.995592;169;124;64
251;201;-0.286815;-0.126371;1.995472;152;107;48
252;201;-0.283557;-0.126724;2.001175;58;34;42
253;201;-0.279729;-0.126683;2.001055;104;80;88
255;201;-0.249677;-0.109803;1.752875;159;77;73
256;201;-0.246319;-0.109767;1.752769;224;142;129
257;201;-0.242961;-0.109730;1.752664;228;146;133
258;201;-0.239603;-0.109693;1.752559;222;137;100
259;201;-0.235863;-0.109344;1.747837;174;89;52
260;201;-0.232514;-0.109308;1.747732;168;84;0
261;201;-0.228452;-0.108660;1.738595;173;90;2
262;201;-0.224780;-0.108325;1.734076;184;101;0
263;201;-0.221124;-0.107991;1.729557;183;99;0
264;201;-0.217809;-0.107955;1.729453;174;88;0
265;201;-0.214179;-0.107620;1.724935;185;99;0
266;201;-0.210872;-0.107584;1.724831;216;160;42
250;202;-0.290674;-0.122594;1.995568;164;127;19
251;202;-0.286857;-0.122552;1.995448;135;98;0
252;202;-0.283599;-0.122894;2.001151;94;78;22
256;202;-0.246356;-0.106407;1.752748;234;147;110
257;202;-0.242998;-0.106371;1.752643;255;178;142
258;202;-0.239250;-0.106030;1.747921;213;135;54
259;202;-0.235901;-0.105994;1.747816;184;106;25
260;202;-0.232552;-0.105957;1.747711;181;105;69
261;202;-0.228489;-0.105327;1.738574;194;117;82
262;202;-0.224817;-0.105000;1.734055;210;129;95
263;202;-0.221161;-0.104674;1.729536;216;134;100
264;202;-0.217846;-0.104638;1.729432;214;128;14
265;202;-0.214216;-0.104312;1.724914;188;101;0
266;202;-0.210602;-0.103986;1.720396;195;130;56
267;202;-0.207304;-0.103950;1.720293;192;126;53
268;202;-0.204005;-0.103914;1.720189;128;74;1
256;203;-0.246784;-0.103330;1.757143;220;129;55
257;203;-0.243036;-0.103011;1.752622;213;122;48
258;203;-0.239287;-0.102680;1.747900;184;118;0
259;203;-0.235572;-0.102361;1.743379;209;143;15
260;203;-0.232232;-0.102325;1.743274;244;175;164
261;203;-0.228526;-0.101994;1.738553;255;188;177
262;203;-0.224854;-0.101675;1.734034;255;194;166
263;203;-0.221198;-0.101357;1.729515;252;175;146
264;203;-0.217883;-0.101321;1.729411;233;153;80
265;203;-0.214252;-0.101004;1.724893;199;120;46
266;203;-0.210639;-0.100686;1.720376;181;126;72
267;203;-0.207340;-0.100650;1.720272;179;124;69
268;203;-0.204042;-0.100614;1.720168;154;100;50
269;203;-0.200744;-0.100578;1.720065;197;143;93
255;204;-0.250188;-0.099999;1.757228;242;164;113
256;204;-0.246431;-0.099689;1.752706;221;136;15
257;204;-0.243073;-0.099652;1.752600;190;105;0
258;204;-0.239324;-0.099329;1.747879;179;106;76
259;204;-0.235609;-0.099019;1.743358;217;145;115
260;204;-0.231895;-0.098696;1.738637;254;181;178
261;204;-0.228214;-0.098387;1.734117;255;189;187
262;204;-0.224891;-0.098350;1.734013;255;188;175
263;204;-0.221235;-0.098041;1.729494;255;167;154
264;204;-0.217596;-0.097731;1.724976;220;145;34
265;204;-0.214289;-0.097695;1.724872;196;121;9
266;204;-0.210675;-0.097386;1.720355;179;117;49
267;204;-0.207377;-0.097350;1.720251;176;114;46
268;204;-0.204079;-0.097314;1.720148;182;119;124
269;204;-0.200780;-0.097278;1.720044;213;151;156
270;204;-0.197482;-0.097242;1.719941;253;188;210
271;204;-0.194184;-0.097206;1.719837;255;191;213
