256;193;-0.267207;-0.156541;1.992990;117;82;58
257;193;-0.263359;-0.156465;1.992457;110;70;46
258;193;-0.259536;-0.156413;1.992209;110;70;46
255;194;-0.270831;-0.152559;1.990517;134;94;73
256;194;-0.266944;-0.152446;1.989507;134;94;73
257;194;-0.263087;-0.152357;1.988801;151;107;90
258;194;-0.259258;-0.152292;1.988395;152;103;76
259;194;-0.255433;-0.152231;1.988036;152;103;76
254;195;-0.274541;-0.148670;1.989087;134;94;73
255;195;-0.270655;-0.148558;1.988076;134;94;73
256;195;-0.266770;-0.148444;1.987030;134;94;73
257;195;-0.262920;-0.148358;1.986350;151;107;90
258;195;-0.259089;-0.148289;1.985880;151;107;90
259;195;-0.255267;-0.148226;1.985493;116;81;61
260;195;-0.232757;-0.129867;1.753627;177;124;74
253;196;-0.278269;-0.144807;1.987910;72;49;32
254;196;-0.274375;-0.144688;1.986799;133;95;71
255;196;-0.270491;-0.144576;1.985760;133;95;71
256;196;-0.266618;-0.144470;1.984806;152;108;91
257;196;-0.262784;-0.144396;1.984267;177;123;96
258;196;-0.258961;-0.144331;1.983836;177;123;96
259;196;-0.236344;-0.126720;1.756014;184;136;99
260;196;-0.232366;-0.126096;1.748300;180;125;73
253;197;-0.278169;-0.140888;1.986370;72;49;32
254;197;-0.274278;-0.140772;1.985271;133;95;71
255;197;-0.270417;-0.140678;1.984444;152;108;91
256;197;-0.266555;-0.140581;1.983590;168;117;98
257;197;-0.262726;-0.140510;1.983084;168;117;98
258;197;-0.240115;-0.123719;1.760458;184;136;99
259;197;-0.235845;-0.122865;1.749496;179;127;81
260;197;-0.231958;-0.122330;1.742768;154;96;17
261;197;-0.228192;-0.121887;1.737259;157;97;20
252;198;-0.281963;-0.137090;1.985962;72;49;32
253;198;-0.278075;-0.136980;1.984905;100;71;49
254;198;-0.274214;-0.136887;1.984084;134;98;70
255;198;-0.270351;-0.136792;1.983229;168;117;98
256;198;-0.266491;-0.136695;1.982363;168;117;98
257;198;-0.248149;-0.124306;1.814010;109;82;63
258;198;-0.239434;-0.119722;1.751944;176;123;69
259;198;-0.235403;-0.119087;1.743684;165;108;35
260;198;-0.231598;-0.118629;1.737831;157;97;20
261;198;-0.227970;-0.118316;1.733961;157;97;20
262;198;-0.224382;-0.118028;1.730413;167;106;30
252;199;-0.281904;-0.133215;1.984891;96;58;36
253;199;-0.278039;-0.133122;1.984049;134;98;70
254;199;-0.274191;-0.133039;1.983355;116;80;46
255;199;-0.270326;-0.132942;1.982453;131;82;54
256;199;-0.266468;-0.132848;1.981606;131;82;54
257;199;-0.243208;-0.116714;1.756423;184;136;99
