-1.6981;-0.52728;2.0977
-1.6972;-0.53508;2.0906
-1.6965;-0.54269;2.0832
-1.6961;-0.55009;2.0756
-1.696;-0.55723;2.068
-1.6962;-0.56411;2.0602
-1.6966;-0.57068;2.0524
-1.6974;-0.57692;2.0445
-1.6984;-0.58281;2.0366
-1.6997;-0.58832;2.0287
-1.7012;-0.59344;2.0209
-1.703;-0.59814;2.0132
-1.7051;-0.6024;2.0056
-1.7074;-0.60621;1.9982
-1.7099;-0.60955;1.9909
-1.7127;-0.6124;1.9839
-1.7157;-0.61477;1.977
-1.7189;-0.61663;1.9704
-1.7223;-0.61799;1.9642
-1.7258;-0.61883;1.9582
-1.7296;-0.61915;1.9525
-1.7334;-0.61895;1.9473
-1.7375;-0.61823;1.9423
-1.7416;-0.617;1.9378
-1.7458;-0.61525;1.9337
-1.7501;-0.613;1.9301
-1.7545;-0.61026;1.9269
-1.759;-0.60703;1.9241
-1.7634;-0.60333;1.9218
-1.7679;-0.59918;1.92
-1.7724;-0.59458;1.9187
-1.7769;-0.58956;1.9178
-1.7813;-0.58414;1.9175
-1.7857;-0.57833;1.9176
-1.79;-0.57217;1.9183
-1.7942;-0.56568;1.9194
-1.7983;-0.55887;1.921
-1.8023;-0.55179;1.9231
-1.8061;-0.54445;1.9257
-1.8098;-0.53688;1.9288
-1.8133;-0.52912;1.9322
-1.8167;-0.5212;1.9362
-1.8198;-0.51315;1.9405
-1.8228;-0.50499;1.9453
-1.8255;-0.49676;1.9504
-1.828;-0.4885;1.9559
-1.8302;-0.48023;1.9618
-1.8323;-0.472;1.9679
-1.834;-0.46382;1.9744
-1.8355;-0.45574;1.9811
-1.8367;-0.44778;1.9881
-1.6981;-0.52728;2.0977
-1.6978;-0.53549;2.091
-1.6978;-0.54351;2.0841
-1.698;-0.55131;2.0771
-1.6985;-0.55886;2.0699
-1.6992;-0.56612;2.0626
-1.7003;-0.57308;2.0552
-1.7016;-0.5797;2.0478
-1.7031;-0.58595;2.0403
-1.7049;-0.59182;2.0329
-1.707;-0.59727;2.0255
-1.7093;-0.60229;2.0182
-1.7118;-0.60686;2.0109
-1.7146;-0.61096;2.0038
-1.7175;-0.61457;1.9969
-1.7207;-0.61768;1.9901
-1.724;-0.62027;1.9836
-1.7275;-0.62234;1.9772
-1.7312;-0.62388;1.9712
-1.735;-0.62488;1.9654
-1.739;-0.62534;1.9599
-1.743;-0.62526;1.9548
-1.7471;-0.62463;1.95
-1.7514;-0.62346;1.9455
-1.7557;-0.62176;1.9415
-1.76;-0.61952;1.9378
-1.7644;-0.61676;1.9346
-1.7687;-0.6135;1.9318
-1.7731;-0.60973;1.9294
-1.7775;-0.60549;1.9275
-1.7818;-0.60078;1.926
-1.786;-0.59562;1.925
-1.7902;-0.59003;1.9245
-1.7943;-0.58404;1.9244
-1.7983;-0.57767;1.9248
-1.8021;-0.57095;1.9257
-1.8059;-0.56389;1.927
-1.8094;-0.55654;1.9288
-1.8129;-0.54891;1.931
-1.8161;-0.54104;1.9337
-1.8191;-0.53295;1.9368
-1.822;-0.52469;1.9403
-1.8246;-0.51628;1.9443
-1.827;-0.50776;1.9486
-1.8291;-0.49916;1.9533
-1.831;-0.49051;1.9583
-1.8327;-0.48185;1.9637
-1.8341;-0.47322;1.9694
-1.8353;-0.46464;1.9754
-1.8361;-0.45615;1.9816
-1.8367;-0.44778;1.9881
-1.6981;-0.52728;2.0977
-1.6984;-0.53577;2.0916
-1.699;-0.54406;2.0853
-1.6999;-0.55214;2.0788
-1.701;-0.55996;2.0722
-1.7023;-0.56749;2.0655
-1.704;-0.57471;2.0587
-1.7058;-0.58158;2.0518
-1.7079;-0.58809;2.0449
-1.7103;-0.59419;2.0379
-1.7129;-0.59988;2.031
-1.7157;-0.60512;2.0242
-1.7187;-0.6099;2.0174
-1.7219;-0.61419;2.0107
-1.7252;-0.61798;2.0041
-1.7288;-0.62126;1.9977
-1.7325;-0.62402;1.9915
-1.7363;-0.62623;1.9855
-1.7402;-0.6279;1.9797
-1.7443;-0.62901;1.9741
-1.7484;-0.62956;1.9688
-1.7527;-0.62955;1.9639
-1.757;-0.62899;1.9592
-1.7613;-0.62786;1.9548
-1.7656;-0.62618;1.9509
-1.77;-0.62396;1.9472
-1.7743;-0.62119;1.944
-1.7786;-0.6179;1.9411
-1.7829;-0.61409;1.9386
-1.7871;-0.60978;1.9366
-1.7913;-0.605;1.935
-1.7953;-0.59974;1.9338
-1.7992;-0.59405;1.933
-1.803;-0.58793;1.9326
-1.8067;-0.58142;1.9327
-1.8102;-0.57454;1.9333
-1.8136;-0.56731;1.9342
-1.8167;-0.55977;1.9356
-1.8197;-0.55194;1.9374
-1.8224;-0.54386;1.9397
-1.825;-0.53556;1.9423
-1.8273;-0.52707;1.9454
-1.8294;-0.51842;1.9488
-1.8312;-0.50965;1.9526
-1.8328;-0.50079;1.9567
-1.8341;-0.49188;1.9612
-1.8352;-0.48296;1.966
-1.836;-0.47405;1.9711
-1.8365;-0.46519;1.9765
-1.8368;-0.45643;1.9822
-1.8367;-0.44778;1.9881
-1.6981;-0.52728;2.0977
-1.6991;-0.53591;2.0923
-1.7003;-0.54435;2.0867
-1.7017;-0.55257;2.0809
-1.7034;-0.56053;2.0749
-1.7054;-0.5682;2.0689
-1.7076;-0.57555;2.0627
-1.7101;-0.58256;2.0564
-1.7127;-0.58919;2.0501
-1.7156;-0.59542;2.0438
-1.7187;-0.60122;2.0374
-1.722;-0.60657;2.0311
-1.7255;-0.61146;2.0248
-1.7291;-0.61585;2.0186
-1.7329;-0.61974;2.0125
-1.7368;-0.62311;2.0065
-1.7409;-0.62594;2.0007
-1.745;-0.62823;1.995
-1.7492;-0.62996;1.9895
-1.7535;-0.63113;1.9843
-1.7579;-0.63173;1.9792
-1.7623;-0.63177;1.9744
-1.7667;-0.63123;1.9699
-1.7711;-0.63013;1.9657
-1.7755;-0.62846;1.9617
-1.7799;-0.62624;1.9581
-1.7843;-0.62347;1.9549
-1.7885;-0.62016;1.9519
-1.7927;-0.61633;1.9494
-1.7968;-0.612;1.9472
-1.8007;-0.60717;1.9453
